,item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1
20689,건고추,241,화건(30kg),00,상품,04,30kg,2021-10-19,"600,000"
20690,건고추,241,화건(30kg),00,중품,05,30kg,2021-10-19,"550,000"
20691,건고추,241,양건(30kg),02,상품,04,30kg,2021-10-19,"750,000"
20692,건고추,241,양건(30kg),02,중품,05,30kg,2021-10-19,"700,000"
20693,풋고추,242,풋고추(10kg),00,상품,04,10kg,2021-10-19,"65,200"
20694,풋고추,242,풋고추(10kg),00,중품,05,10kg,2021-10-19,"57,200"
20695,풋고추,242,꽈리고추(4kg),02,상품,04,4kg,2021-10-19,"31,500"
20696,풋고추,242,꽈리고추(4kg),02,중품,05,4kg,2021-10-19,"27,200"
20697,풋고추,242,청양고추(10kg),03,상품,04,10kg,2021-10-19,"45,200"
20698,풋고추,242,청양고추(10kg),03,중품,05,10kg,2021-10-19,"39,000"
20699,붉은고추,243,붉은고추(10kg),00,상품,04,10kg,2021-10-19,"68,700"
20700,붉은고추,243,붉은고추(10kg),00,중품,05,10kg,2021-10-19,"61,200"
20701,피마늘,244,한지(10kg),03,상품,04,10kg,2021-10-19,"100,000"
20702,피마늘,244,한지(10kg),03,중품,05,10kg,2021-10-19,"95,000"
20703,피마늘,244,난지(대서)(10kg),22,상품,04,10kg,2021-10-19,"63,000"
20704,피마늘,244,난지(대서)(10kg),22,중품,05,10kg,2021-10-19,"58,000"
20705,양파,245,양파(15kg),00,상품,04,15kg,2021-10-19,"14,250"
20706,양파,245,양파(15kg),00,중품,05,15kg,2021-10-19,"12,750"
20707,파,246,대파(1kg),00,상품,04,1kg,2021-10-19,"1,620"
20708,파,246,대파(1kg),00,중품,05,1kg,2021-10-19,"1,320"
20709,파,246,쪽파(1kg),02,상품,04,1kg,2021-10-19,"7,000"
20710,파,246,쪽파(1kg),02,중품,05,1kg,2021-10-19,"6,500"
20711,생강,247,국산(10kg),00,상품,04,10kg,2021-10-19,"40,000"
20712,생강,247,국산(10kg),00,중품,05,10kg,2021-10-19,"35,000"
20713,생강,247,수입(10kg),01,중품,05,10kg,2021-10-19,"54,000"
20714,미나리,252,미나리(7.5kg),00,상품,04,7.5kg,2021-10-19,"60,000"
20715,미나리,252,미나리(7.5kg),00,중품,05,7.5kg,2021-10-19,"55,000"
20716,깻잎,253,깻잎(2kg),00,상품,04,2kg,2021-10-19,"35,600"
20717,깻잎,253,깻잎(2kg),00,중품,05,2kg,2021-10-19,"31,600"
20718,피망,255,청(10kg),00,상품,04,10kg,2021-10-19,"30,700"
20719,피망,255,청(10kg),00,중품,05,10kg,2021-10-19,"25,700"
20720,파프리카,256,파프리카(5kg),00,상품,04,5kg,2021-10-19,"32,000"
20721,파프리카,256,파프리카(5kg),00,중품,05,5kg,2021-10-19,"29,000"
20722,멜론,257,멜론(8kg),00,상품,04,8kg,2021-10-19,"26,200"
20723,멜론,257,멜론(8kg),00,중품,05,8kg,2021-10-19,"21,200"
20724,깐마늘(국산),258,깐마늘(대서)(20kg),03,상품,04,20kg,2021-10-19,"155,000"
20725,깐마늘(국산),258,깐마늘(대서)(20kg),03,중품,05,20kg,2021-10-19,"145,000"
20726,깐마늘(국산),258,깐마늘(남도)(20kg),05,상품,04,20kg,2021-10-19,"160,000"
20727,깐마늘(국산),258,깐마늘(남도)(20kg),05,중품,05,20kg,2021-10-19,"150,000"
20728,방울토마토,422,방울토마토(5kg),01,상품,04,5kg,2021-10-19,"10,700"
20729,방울토마토,422,방울토마토(5kg),01,중품,05,5kg,2021-10-19,"6,750"
20730,방울토마토,422,대추방울토마토(1kg),02,상품,04,1kg,2021-10-19,"3,750"
20731,방울토마토,422,대추방울토마토(1kg),02,중품,05,1kg,2021-10-19,"3,250"
20732,배추,211,고랭지(10kg),02,상품,04,10kg,2021-10-18,"5,000"
20733,배추,211,고랭지(10kg),02,중품,05,10kg,2021-10-18,"4,000"
20734,양배추,212,양배추(8kg),00,상품,04,8kg,2021-10-18,"5,000"
20735,양배추,212,양배추(8kg),00,중품,05,8kg,2021-10-18,"4,500"
20736,시금치,213,시금치(4kg),00,상품,04,4kg,2021-10-18,"29,300"
20737,시금치,213,시금치(4kg),00,중품,05,4kg,2021-10-18,"27,300"
20738,상추,214,적(4kg),01,상품,04,4kg,2021-10-18,"39,300"
20739,상추,214,적(4kg),01,중품,05,4kg,2021-10-18,"37,300"
20740,상추,214,청(4kg),02,상품,04,4kg,2021-10-18,"40,600"
20741,상추,214,청(4kg),02,중품,05,4kg,2021-10-18,"37,600"
20742,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,2021-10-18,"8,660"
20743,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,2021-10-18,"6,660"
20744,수박,221,수박(1개),00,상품,04,1개,2021-10-18,"11,000"
20745,수박,221,수박(1개),00,중품,05,1개,2021-10-18,"6,500"
20746,오이,223,다다기계통(100개),02,상품,04,100개,2021-10-18,"64,600"
20747,오이,223,다다기계통(100개),02,중품,05,100개,2021-10-18,"59,000"
20748,오이,223,취청(50개),03,상품,04,50개,2021-10-18,"32,000"
20749,오이,223,취청(50개),03,중품,05,50개,2021-10-18,"28,000"
20750,호박,224,애호박(20개),01,상품,04,20개,2021-10-18,"28,600"
20751,호박,224,애호박(20개),01,중품,05,20개,2021-10-18,"26,300"
20752,호박,224,쥬키니(10kg),02,상품,04,10kg,2021-10-18,"29,000"
20753,호박,224,쥬키니(10kg),02,중품,05,10kg,2021-10-18,"25,600"
20754,토마토,225,토마토(5kg),00,상품,04,5kg,2021-10-18,"13,100"
20755,토마토,225,토마토(5kg),00,중품,05,5kg,2021-10-18,"10,600"
20756,무,231,고랭지(20kg),02,상품,04,20kg,2021-10-18,"7,600"
20757,무,231,고랭지(20kg),02,중품,05,20kg,2021-10-18,"5,600"
20758,당근,232,무세척(20kg),01,상품,04,20kg,2021-10-18,"33,000"
20759,당근,232,무세척(20kg),01,중품,05,20kg,2021-10-18,"30,000"
20760,당근,232,세척(수입)(10kg),10,중품,05,10kg,2021-10-18,"8,000"
20761,열무,233,열무(4kg),00,상품,04,4kg,2021-10-18,"13,300"
20762,열무,233,열무(4kg),00,중품,05,4kg,2021-10-18,"12,300"
20763,건고추,241,화건(30kg),00,상품,04,30kg,2021-10-18,"600,000"
20764,건고추,241,화건(30kg),00,중품,05,30kg,2021-10-18,"550,000"
20765,건고추,241,양건(30kg),02,상품,04,30kg,2021-10-18,"750,000"
20766,건고추,241,양건(30kg),02,중품,05,30kg,2021-10-18,"700,000"
20767,풋고추,242,풋고추(10kg),00,상품,04,10kg,2021-10-18,"49,200"
20768,풋고추,242,풋고추(10kg),00,중품,05,10kg,2021-10-18,"41,200"
20769,풋고추,242,꽈리고추(4kg),02,상품,04,4kg,2021-10-18,"26,700"
20770,풋고추,242,꽈리고추(4kg),02,중품,05,4kg,2021-10-18,"22,500"
20771,풋고추,242,청양고추(10kg),03,상품,04,10kg,2021-10-18,"44,200"
20772,풋고추,242,청양고추(10kg),03,중품,05,10kg,2021-10-18,"38,000"
20773,붉은고추,243,붉은고추(10kg),00,상품,04,10kg,2021-10-18,"70,000"
20774,붉은고추,243,붉은고추(10kg),00,중품,05,10kg,2021-10-18,"62,500"
20775,피마늘,244,한지(10kg),03,상품,04,10kg,2021-10-18,"100,000"
20776,피마늘,244,한지(10kg),03,중품,05,10kg,2021-10-18,"95,000"
20777,피마늘,244,난지(대서)(10kg),22,상품,04,10kg,2021-10-18,"63,000"
20778,피마늘,244,난지(대서)(10kg),22,중품,05,10kg,2021-10-18,"58,000"
20779,양파,245,양파(15kg),00,상품,04,15kg,2021-10-18,"14,250"
20780,양파,245,양파(15kg),00,중품,05,15kg,2021-10-18,"12,750"
20781,파,246,대파(1kg),00,상품,04,1kg,2021-10-18,"1,550"
20782,파,246,대파(1kg),00,중품,05,1kg,2021-10-18,"1,250"
20783,파,246,쪽파(1kg),02,상품,04,1kg,2021-10-18,"7,000"
20784,파,246,쪽파(1kg),02,중품,05,1kg,2021-10-18,"6,500"
20785,생강,247,국산(10kg),00,상품,04,10kg,2021-10-18,"40,000"
20786,생강,247,국산(10kg),00,중품,05,10kg,2021-10-18,"35,000"
20787,생강,247,수입(10kg),01,중품,05,10kg,2021-10-18,"54,000"
20788,미나리,252,미나리(7.5kg),00,상품,04,7.5kg,2021-10-18,"55,000"
20789,미나리,252,미나리(7.5kg),00,중품,05,7.5kg,2021-10-18,"50,000"
20790,깻잎,253,깻잎(2kg),00,상품,04,2kg,2021-10-18,"31,600"
20791,깻잎,253,깻잎(2kg),00,중품,05,2kg,2021-10-18,"27,600"
20792,피망,255,청(10kg),00,상품,04,10kg,2021-10-18,"23,200"
20793,피망,255,청(10kg),00,중품,05,10kg,2021-10-18,"18,200"
20794,파프리카,256,파프리카(5kg),00,상품,04,5kg,2021-10-18,"32,500"
20795,파프리카,256,파프리카(5kg),00,중품,05,5kg,2021-10-18,"29,500"
20796,멜론,257,멜론(8kg),00,상품,04,8kg,2021-10-18,"26,200"
20797,멜론,257,멜론(8kg),00,중품,05,8kg,2021-10-18,"21,200"
20798,깐마늘(국산),258,깐마늘(대서)(20kg),03,상품,04,20kg,2021-10-18,"155,000"
20799,깐마늘(국산),258,깐마늘(대서)(20kg),03,중품,05,20kg,2021-10-18,"145,000"
20800,깐마늘(국산),258,깐마늘(남도)(20kg),05,상품,04,20kg,2021-10-18,"160,000"
20801,깐마늘(국산),258,깐마늘(남도)(20kg),05,중품,05,20kg,2021-10-18,"150,000"
20802,방울토마토,422,방울토마토(5kg),01,상품,04,5kg,2021-10-18,"11,200"
20803,방울토마토,422,방울토마토(5kg),01,중품,05,5kg,2021-10-18,"7,500"
20804,방울토마토,422,대추방울토마토(1kg),02,상품,04,1kg,2021-10-18,"4,000"
20805,방울토마토,422,대추방울토마토(1kg),02,중품,05,1kg,2021-10-18,"3,500"
20806,배추,211,고랭지(10kg),02,상품,04,10kg,2021-10-16,-
20807,배추,211,고랭지(10kg),02,중품,05,10kg,2021-10-16,-
20808,양배추,212,양배추(8kg),00,상품,04,8kg,2021-10-16,-
20809,양배추,212,양배추(8kg),00,중품,05,8kg,2021-10-16,-
20810,시금치,213,시금치(4kg),00,상품,04,4kg,2021-10-16,-
20811,시금치,213,시금치(4kg),00,중품,05,4kg,2021-10-16,-
20812,상추,214,적(4kg),01,상품,04,4kg,2021-10-16,-
20813,상추,214,적(4kg),01,중품,05,4kg,2021-10-16,-
20814,상추,214,청(4kg),02,상품,04,4kg,2021-10-16,-
20815,상추,214,청(4kg),02,중품,05,4kg,2021-10-16,-
20816,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,2021-10-16,-
20817,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,2021-10-16,-
20818,수박,221,수박(1개),00,상품,04,1개,2021-10-16,-
20819,수박,221,수박(1개),00,중품,05,1개,2021-10-16,-
20820,오이,223,다다기계통(100개),02,상품,04,100개,2021-10-16,-
20821,오이,223,다다기계통(100개),02,중품,05,100개,2021-10-16,-
20822,오이,223,취청(50개),03,상품,04,50개,2021-10-16,-
20823,오이,223,취청(50개),03,중품,05,50개,2021-10-16,-
20824,호박,224,애호박(20개),01,상품,04,20개,2021-10-16,-
20825,호박,224,애호박(20개),01,중품,05,20개,2021-10-16,-
20826,호박,224,쥬키니(10kg),02,상품,04,10kg,2021-10-16,-
20827,호박,224,쥬키니(10kg),02,중품,05,10kg,2021-10-16,-
20828,토마토,225,토마토(5kg),00,상품,04,5kg,2021-10-16,-
20829,토마토,225,토마토(5kg),00,중품,05,5kg,2021-10-16,-
20830,무,231,고랭지(20kg),02,상품,04,20kg,2021-10-16,-
20831,무,231,고랭지(20kg),02,중품,05,20kg,2021-10-16,-
20832,당근,232,무세척(20kg),01,상품,04,20kg,2021-10-16,-
20833,당근,232,무세척(20kg),01,중품,05,20kg,2021-10-16,-
20834,당근,232,세척(수입)(10kg),10,중품,05,10kg,2021-10-16,-
20835,열무,233,열무(4kg),00,상품,04,4kg,2021-10-16,-
20836,열무,233,열무(4kg),00,중품,05,4kg,2021-10-16,-
20837,건고추,241,화건(30kg),00,상품,04,30kg,2021-10-16,-
20838,건고추,241,화건(30kg),00,중품,05,30kg,2021-10-16,-
20839,건고추,241,양건(30kg),02,상품,04,30kg,2021-10-16,-
20840,건고추,241,양건(30kg),02,중품,05,30kg,2021-10-16,-
20841,풋고추,242,풋고추(10kg),00,상품,04,10kg,2021-10-16,-
20842,풋고추,242,풋고추(10kg),00,중품,05,10kg,2021-10-16,-
20843,풋고추,242,꽈리고추(4kg),02,상품,04,4kg,2021-10-16,-
20844,풋고추,242,꽈리고추(4kg),02,중품,05,4kg,2021-10-16,-
20845,풋고추,242,청양고추(10kg),03,상품,04,10kg,2021-10-16,-
20846,풋고추,242,청양고추(10kg),03,중품,05,10kg,2021-10-16,-
20847,붉은고추,243,붉은고추(10kg),00,상품,04,10kg,2021-10-16,-
20848,붉은고추,243,붉은고추(10kg),00,중품,05,10kg,2021-10-16,-
20849,피마늘,244,한지(10kg),03,상품,04,10kg,2021-10-16,-
20850,피마늘,244,한지(10kg),03,중품,05,10kg,2021-10-16,-
20851,피마늘,244,난지(대서)(10kg),22,상품,04,10kg,2021-10-16,-
20852,피마늘,244,난지(대서)(10kg),22,중품,05,10kg,2021-10-16,-
20853,양파,245,양파(15kg),00,상품,04,15kg,2021-10-16,-
20854,양파,245,양파(15kg),00,중품,05,15kg,2021-10-16,-
20855,파,246,대파(1kg),00,상품,04,1kg,2021-10-16,-
20856,파,246,대파(1kg),00,중품,05,1kg,2021-10-16,-
20857,파,246,쪽파(1kg),02,상품,04,1kg,2021-10-16,-
20858,파,246,쪽파(1kg),02,중품,05,1kg,2021-10-16,-
20859,생강,247,국산(10kg),00,상품,04,10kg,2021-10-16,-
20860,생강,247,국산(10kg),00,중품,05,10kg,2021-10-16,-
20861,생강,247,수입(10kg),01,중품,05,10kg,2021-10-16,-
20862,미나리,252,미나리(7.5kg),00,상품,04,7.5kg,2021-10-16,-
20863,미나리,252,미나리(7.5kg),00,중품,05,7.5kg,2021-10-16,-
20864,깻잎,253,깻잎(2kg),00,상품,04,2kg,2021-10-16,-
20865,깻잎,253,깻잎(2kg),00,중품,05,2kg,2021-10-16,-
20866,피망,255,청(10kg),00,상품,04,10kg,2021-10-16,-
20867,피망,255,청(10kg),00,중품,05,10kg,2021-10-16,-
20868,파프리카,256,파프리카(5kg),00,상품,04,5kg,2021-10-16,-
20869,파프리카,256,파프리카(5kg),00,중품,05,5kg,2021-10-16,-
20870,멜론,257,멜론(8kg),00,상품,04,8kg,2021-10-16,-
20871,멜론,257,멜론(8kg),00,중품,05,8kg,2021-10-16,-
20872,깐마늘(국산),258,깐마늘(대서)(20kg),03,상품,04,20kg,2021-10-16,-
20873,깐마늘(국산),258,깐마늘(대서)(20kg),03,중품,05,20kg,2021-10-16,-
20874,깐마늘(국산),258,깐마늘(남도)(20kg),05,상품,04,20kg,2021-10-16,-
20875,깐마늘(국산),258,깐마늘(남도)(20kg),05,중품,05,20kg,2021-10-16,-
20876,방울토마토,422,방울토마토(5kg),01,상품,04,5kg,2021-10-16,-
20877,방울토마토,422,방울토마토(5kg),01,중품,05,5kg,2021-10-16,-
20878,방울토마토,422,대추방울토마토(1kg),02,상품,04,1kg,2021-10-16,-
20879,방울토마토,422,대추방울토마토(1kg),02,중품,05,1kg,2021-10-16,-
20880,배추,211,고랭지(10kg),02,상품,04,10kg,2021-10-15,"5,000"
20881,배추,211,고랭지(10kg),02,중품,05,10kg,2021-10-15,"4,000"
20882,양배추,212,양배추(8kg),00,상품,04,8kg,2021-10-15,"5,000"
20883,양배추,212,양배추(8kg),00,중품,05,8kg,2021-10-15,"4,500"
20884,시금치,213,시금치(4kg),00,상품,04,4kg,2021-10-15,"29,300"
20885,시금치,213,시금치(4kg),00,중품,05,4kg,2021-10-15,"27,300"
20886,상추,214,적(4kg),01,상품,04,4kg,2021-10-15,"39,300"
20887,상추,214,적(4kg),01,중품,05,4kg,2021-10-15,"37,300"
20888,상추,214,청(4kg),02,상품,04,4kg,2021-10-15,"40,600"
20889,상추,214,청(4kg),02,중품,05,4kg,2021-10-15,"37,600"
20890,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,2021-10-15,"8,660"
20891,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,2021-10-15,"6,660"
20892,수박,221,수박(1개),00,상품,04,1개,2021-10-15,"11,000"
20893,수박,221,수박(1개),00,중품,05,1개,2021-10-15,"6,500"
20894,오이,223,다다기계통(100개),02,상품,04,100개,2021-10-15,"64,600"
20895,오이,223,다다기계통(100개),02,중품,05,100개,2021-10-15,"59,000"
20896,오이,223,취청(50개),03,상품,04,50개,2021-10-15,"32,000"
20897,오이,223,취청(50개),03,중품,05,50개,2021-10-15,"28,000"
20898,호박,224,애호박(20개),01,상품,04,20개,2021-10-15,"28,600"
20899,호박,224,애호박(20개),01,중품,05,20개,2021-10-15,"26,300"
20900,호박,224,쥬키니(10kg),02,상품,04,10kg,2021-10-15,"29,000"
20901,호박,224,쥬키니(10kg),02,중품,05,10kg,2021-10-15,"25,600"
20902,토마토,225,토마토(5kg),00,상품,04,5kg,2021-10-15,"12,500"
20903,토마토,225,토마토(5kg),00,중품,05,5kg,2021-10-15,"10,000"
20904,무,231,고랭지(20kg),02,상품,04,20kg,2021-10-15,"7,600"
20905,무,231,고랭지(20kg),02,중품,05,20kg,2021-10-15,"5,600"
20906,당근,232,무세척(20kg),01,상품,04,20kg,2021-10-15,"33,000"
20907,당근,232,무세척(20kg),01,중품,05,20kg,2021-10-15,"30,000"
20908,당근,232,세척(수입)(10kg),10,중품,05,10kg,2021-10-15,"8,000"
20909,열무,233,열무(4kg),00,상품,04,4kg,2021-10-15,"13,300"
20910,열무,233,열무(4kg),00,중품,05,4kg,2021-10-15,"12,300"
20911,건고추,241,화건(30kg),00,상품,04,30kg,2021-10-15,"600,000"
20912,건고추,241,화건(30kg),00,중품,05,30kg,2021-10-15,"550,000"
20913,건고추,241,양건(30kg),02,상품,04,30kg,2021-10-15,"750,000"
20914,건고추,241,양건(30kg),02,중품,05,30kg,2021-10-15,"700,000"
20915,풋고추,242,풋고추(10kg),00,상품,04,10kg,2021-10-15,"49,200"
20916,풋고추,242,풋고추(10kg),00,중품,05,10kg,2021-10-15,"41,200"
20917,풋고추,242,꽈리고추(4kg),02,상품,04,4kg,2021-10-15,"26,700"
20918,풋고추,242,꽈리고추(4kg),02,중품,05,4kg,2021-10-15,"22,500"
20919,풋고추,242,청양고추(10kg),03,상품,04,10kg,2021-10-15,"44,200"
20920,풋고추,242,청양고추(10kg),03,중품,05,10kg,2021-10-15,"38,000"
20921,붉은고추,243,붉은고추(10kg),00,상품,04,10kg,2021-10-15,"70,000"
20922,붉은고추,243,붉은고추(10kg),00,중품,05,10kg,2021-10-15,"62,500"
20923,피마늘,244,한지(10kg),03,상품,04,10kg,2021-10-15,"100,000"
20924,피마늘,244,한지(10kg),03,중품,05,10kg,2021-10-15,"95,000"
20925,피마늘,244,난지(대서)(10kg),22,상품,04,10kg,2021-10-15,"63,000"
20926,피마늘,244,난지(대서)(10kg),22,중품,05,10kg,2021-10-15,"58,000"
20927,양파,245,양파(15kg),00,상품,04,15kg,2021-10-15,"14,250"
20928,양파,245,양파(15kg),00,중품,05,15kg,2021-10-15,"12,750"
20929,파,246,대파(1kg),00,상품,04,1kg,2021-10-15,"1,550"
20930,파,246,대파(1kg),00,중품,05,1kg,2021-10-15,"1,250"
20931,파,246,쪽파(1kg),02,상품,04,1kg,2021-10-15,"7,000"
20932,파,246,쪽파(1kg),02,중품,05,1kg,2021-10-15,"6,500"
20933,생강,247,국산(10kg),00,상품,04,10kg,2021-10-15,"40,000"
20934,생강,247,국산(10kg),00,중품,05,10kg,2021-10-15,"35,000"
20935,생강,247,수입(10kg),01,중품,05,10kg,2021-10-15,"54,000"
20936,미나리,252,미나리(7.5kg),00,상품,04,7.5kg,2021-10-15,"55,000"
20937,미나리,252,미나리(7.5kg),00,중품,05,7.5kg,2021-10-15,"50,000"
20938,깻잎,253,깻잎(2kg),00,상품,04,2kg,2021-10-15,"31,600"
20939,깻잎,253,깻잎(2kg),00,중품,05,2kg,2021-10-15,"27,600"
20940,피망,255,청(10kg),00,상품,04,10kg,2021-10-15,"23,200"
20941,피망,255,청(10kg),00,중품,05,10kg,2021-10-15,"18,200"
20942,파프리카,256,파프리카(5kg),00,상품,04,5kg,2021-10-15,"32,500"
20943,파프리카,256,파프리카(5kg),00,중품,05,5kg,2021-10-15,"29,500"
20944,멜론,257,멜론(8kg),00,상품,04,8kg,2021-10-15,"26,200"
20945,멜론,257,멜론(8kg),00,중품,05,8kg,2021-10-15,"21,200"
20946,깐마늘(국산),258,깐마늘(대서)(20kg),03,상품,04,20kg,2021-10-15,"155,000"
20947,깐마늘(국산),258,깐마늘(대서)(20kg),03,중품,05,20kg,2021-10-15,"145,000"
20948,깐마늘(국산),258,깐마늘(남도)(20kg),05,상품,04,20kg,2021-10-15,"160,000"
20949,깐마늘(국산),258,깐마늘(남도)(20kg),05,중품,05,20kg,2021-10-15,"150,000"
20950,방울토마토,422,방울토마토(5kg),01,상품,04,5kg,2021-10-15,"10,700"
20951,방울토마토,422,방울토마토(5kg),01,중품,05,5kg,2021-10-15,"7,000"
20952,방울토마토,422,대추방울토마토(1kg),02,상품,04,1kg,2021-10-15,"3,750"
20953,방울토마토,422,대추방울토마토(1kg),02,중품,05,1kg,2021-10-15,"3,250"
20954,배추,211,고랭지(10kg),02,상품,04,10kg,2021-10-14,"4,200"
20955,배추,211,고랭지(10kg),02,중품,05,10kg,2021-10-14,"3,200"
20956,양배추,212,양배추(8kg),00,상품,04,8kg,2021-10-14,"5,000"
20957,양배추,212,양배추(8kg),00,중품,05,8kg,2021-10-14,"4,500"
20958,시금치,213,시금치(4kg),00,상품,04,4kg,2021-10-14,"25,300"
20959,시금치,213,시금치(4kg),00,중품,05,4kg,2021-10-14,"23,300"
20960,상추,214,적(4kg),01,상품,04,4kg,2021-10-14,"35,300"
20961,상추,214,적(4kg),01,중품,05,4kg,2021-10-14,"33,300"
20962,상추,214,청(4kg),02,상품,04,4kg,2021-10-14,"36,000"
20963,상추,214,청(4kg),02,중품,05,4kg,2021-10-14,"33,000"
20964,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,2021-10-14,"7,330"
20965,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,2021-10-14,"5,330"
20966,수박,221,수박(1개),00,상품,04,1개,2021-10-14,"11,000"
20967,수박,221,수박(1개),00,중품,05,1개,2021-10-14,"6,500"
20968,오이,223,다다기계통(100개),02,상품,04,100개,2021-10-14,"57,600"
20969,오이,223,다다기계통(100개),02,중품,05,100개,2021-10-14,"52,000"
20970,오이,223,취청(50개),03,상품,04,50개,2021-10-14,"30,600"
20971,오이,223,취청(50개),03,중품,05,50개,2021-10-14,"26,600"
20972,호박,224,애호박(20개),01,상품,04,20개,2021-10-14,"25,300"
20973,호박,224,애호박(20개),01,중품,05,20개,2021-10-14,"23,000"
20974,호박,224,쥬키니(10kg),02,상품,04,10kg,2021-10-14,"24,600"
20975,호박,224,쥬키니(10kg),02,중품,05,10kg,2021-10-14,"21,300"
20976,토마토,225,토마토(5kg),00,상품,04,5kg,2021-10-14,"12,500"
20977,토마토,225,토마토(5kg),00,중품,05,5kg,2021-10-14,"10,000"
20978,무,231,고랭지(20kg),02,상품,04,20kg,2021-10-14,"6,600"
